text,label,sentiment,text_length,text_cleaned
好评！衣服的外观很好，客服态度也好。！,1,正面,19,好评！衣服的外观很好，客服态度也好。！
用了没几天台灯的做工就出问题了，差评。,0,负面,19,用了没几天台灯的做工就出问题了，差评。
这个手机的质量很差，和图片上的完全不一样。,0,负面,21,这个手机的质量很差，和图片上的完全不一样。
手机的做工很好，做工精细，很喜欢。,1,正面,17,手机的做工很好，做工精细，很喜欢。
用了没几天手表的尺寸就出问题了，差评。,0,负面,19,用了没几天手表的尺寸就出问题了，差评。
好评！充电宝的物流很好，客服态度也好。，不推荐！,1,正面,24,好评！充电宝的物流很好，客服态度也好。，不推荐！
衣服的客服太差了，非常后悔。！建议大家参考。,0,负面,22,衣服的客服太差了，非常后悔。！建议大家参考。
收到耳机了，物流比想象中好，颜色也好看。。,1,正面,21,收到耳机了，物流比想象中好，颜色也好看。。
这个价钱买到这么好的耳机，客服还这么好，太值了。,1,正面,24,这个价钱买到这么好的耳机，客服还这么好，太值了。
这个鞋子的价格不错，推荐给大家。,1,正面,16,这个鞋子的价格不错，推荐给大家。
水杯客服很棒，价格也合理，好评。，不推荐！,1,正面,21,水杯客服很棒，价格也合理，好评。，不推荐！
这个价钱买到这么好的手机，做工还这么好，太值了。。,1,正面,25,这个价钱买到这么好的手机，做工还这么好，太值了。。
物流慢也就算了，水杯的物流还这么差，差评。，推荐！,0,负面,25,物流慢也就算了，水杯的物流还这么差，差评。，推荐！
收到衣服了，颜色很差，申请退货中。，不推荐！,0,负面,22,收到衣服了，颜色很差，申请退货中。，不推荐！
充电宝的功能很好，做工精细，很喜欢。,1,正面,18,充电宝的功能很好，做工精细，很喜欢。
水杯做工很差，根本不值这个价。。,0,负面,16,水杯做工很差，根本不值这个价。。
收到手表了，外观比想象中好，颜色也好看。,1,正面,20,收到手表了，外观比想象中好，颜色也好看。
这个水杯的价格不行，建议大家别买。,0,负面,17,这个水杯的价格不行，建议大家别买。
好评！充电宝的质量很好，客服态度也好。,1,正面,19,好评！充电宝的质量很好，客服态度也好。
水杯的客服超出预期，值得购买。，推荐！,1,正面,19,水杯的客服超出预期，值得购买。，推荐！
性价比很高的鞋子，质量没让我失望。，不推荐！,1,正面,22,性价比很高的鞋子，质量没让我失望。，不推荐！
鞋子的物流真的是太差了，一次糟糕的购物体验。,0,负面,22,鞋子的物流真的是太差了，一次糟糕的购物体验。
买回来就发现水杯的功能有问题，很失望。,0,负面,19,买回来就发现水杯的功能有问题，很失望。
买回来就发现鞋子的质量有问题，很失望。,0,负面,19,买回来就发现鞋子的质量有问题，很失望。
衣服的做工真的是太差了，一次糟糕的购物体验。,0,负面,22,衣服的做工真的是太差了，一次糟糕的购物体验。
这个台灯的颜色很差，和图片上的完全不一样。,0,负面,21,这个台灯的颜色很差，和图片上的完全不一样。
退货了，手表的包装完全不能用，浪费时间。！,0,负面,21,退货了，手表的包装完全不能用，浪费时间。！
物流慢也就算了，水杯的包装还这么差，差评。,0,负面,21,物流慢也就算了，水杯的包装还这么差，差评。
收到电脑了，物流很差，申请退货中。！建议大家参考。,0,负面,25,收到电脑了，物流很差，申请退货中。！建议大家参考。
买回来用了几天，鞋子的包装确实好。！,1,正面,18,买回来用了几天，鞋子的包装确实好。！
手机质量很差，根本不值这个价。,0,负面,15,手机质量很差，根本不值这个价。
收到台灯了，做工比想象中好，颜色也好看。,1,正面,20,收到台灯了，做工比想象中好，颜色也好看。
性价比很高的手表，包装没让我失望。,1,正面,17,性价比很高的手表，包装没让我失望。
书包颜色很棒，价格也合理，好评。，推荐！,1,正面,20,书包颜色很棒，价格也合理，好评。，推荐！
用了没几天充电宝的包装就出问题了，差评。！建议大家参考。,0,负面,28,用了没几天充电宝的包装就出问题了，差评。！建议大家参考。
这个价钱买到这么好的鞋子，材质还这么好，太值了。,1,正面,24,这个价钱买到这么好的鞋子，材质还这么好，太值了。
水杯的价格超出预期，值得购买。！,1,正面,16,水杯的价格超出预期，值得购买。！
这个书包的功能不错，推荐给大家。！,1,正面,17,这个书包的功能不错，推荐给大家。！
买回来用了几天，鞋子的客服确实好。。,1,正面,18,买回来用了几天，鞋子的客服确实好。。
性价比很高的鞋子，功能没让我失望。，推荐！,1,正面,21,性价比很高的鞋子，功能没让我失望。，推荐！
手表的外观很好，物流也快，五星好评。，推荐！,1,正面,22,手表的外观很好，物流也快，五星好评。，推荐！
被图片骗了，实际耳机的做工很差，不值这个价。,0,负面,22,被图片骗了，实际耳机的做工很差，不值这个价。
被图片骗了，实际电脑的客服很差，不值这个价。，推荐！,0,负面,26,被图片骗了，实际电脑的客服很差，不值这个价。，推荐！
这个耳机的质量真的不行，不如实体店买。,0,负面,19,这个耳机的质量真的不行，不如实体店买。
对比了好几家才选的这家，充电宝的功能确实好。。,1,正面,23,对比了好几家才选的这家，充电宝的功能确实好。。
这个水杯的做工超出了我的预期，很惊喜。,1,正面,19,这个水杯的做工超出了我的预期，很惊喜。
太坑了，衣服的材质和描述完全不一样。！,0,负面,19,太坑了，衣服的材质和描述完全不一样。！
台灯的功能超出预期，值得购买。，不推荐！,1,正面,20,台灯的功能超出预期，值得购买。，不推荐！
物流慢也就算了，水杯的质量还这么差，差评。！建议大家参考。,0,负面,29,物流慢也就算了，水杯的质量还这么差，差评。！建议大家参考。
收到水杯了，颜色比想象中好，颜色也好看。！,1,正面,21,收到水杯了，颜色比想象中好，颜色也好看。！
太坑了，手表的尺寸和描述完全不一样。,0,负面,18,太坑了，手表的尺寸和描述完全不一样。
买回来用了几天，充电宝的颜色确实好。，不推荐！,1,正面,23,买回来用了几天，充电宝的颜色确实好。，不推荐！
对比了好几家才选的这家，衣服的功能确实好。,1,正面,21,对比了好几家才选的这家，衣服的功能确实好。
收到水杯了，功能很差，申请退货中。！,0,负面,18,收到水杯了，功能很差，申请退货中。！
这个电脑的颜色超出了我的预期，很惊喜。，推荐！,1,正面,23,这个电脑的颜色超出了我的预期，很惊喜。，推荐！
好评！手机的颜色很好，客服态度也好。，推荐！,1,正面,22,好评！手机的颜色很好，客服态度也好。，推荐！
充电宝做工很差，根本不值这个价。,0,负面,16,充电宝做工很差，根本不值这个价。
客服态度差，水杯的质量也有问题，体验很差。,0,负面,21,客服态度差，水杯的质量也有问题，体验很差。
收到充电宝了，功能很差，申请退货中。,0,负面,18,收到充电宝了，功能很差，申请退货中。
再也不在这家买了，电脑的价格太让人失望了。,0,负面,21,再也不在这家买了，电脑的价格太让人失望了。
充电宝颜色很好，很满意！,1,正面,12,充电宝颜色很好，很满意！
好评！充电宝的价格很好，客服态度也好。！建议大家参考。,1,正面,27,好评！充电宝的价格很好，客服态度也好。！建议大家参考。
这个耳机的质量不行，建议大家别买。，推荐！,0,负面,21,这个耳机的质量不行，建议大家别买。，推荐！
这个台灯的功能很差，和图片上的完全不一样。，推荐！,0,负面,25,这个台灯的功能很差，和图片上的完全不一样。，推荐！
这个水杯的客服很差，和图片上的完全不一样。，不推荐！,0,负面,26,这个水杯的客服很差，和图片上的完全不一样。，不推荐！
用了没几天耳机的材质就出问题了，差评。,0,负面,19,用了没几天耳机的材质就出问题了，差评。
好评！充电宝的颜色很好，客服态度也好。,1,正面,19,好评！充电宝的颜色很好，客服态度也好。
书包的客服超出预期，值得购买。，不推荐！,1,正面,20,书包的客服超出预期，值得购买。，不推荐！
